1	121
0	167
3	78
4	95
4	149
5	78
5	122
2	7
2	12
2	58
2	66
2	72
2	75
2	76
2	113
2	144
2	182
6	76
6	144
7	76
7	182
8	94
9	103
9	104
10	112
10	126
11	74
12	5
12	13
12	14
12	21
12	22
12	30
12	34
12	40
12	41
12	42
12	43
12	44
12	45
12	46
12	47
12	48
12	49
12	50
12	51
12	52
12	55
12	56
12	57
12	62
12	63
12	64
12	66
12	68
12	70
12	72
12	75
12	77
12	81
12	82
12	84
12	86
12	87
12	88
12	92
12	91
12	94
12	96
12	99
12	100
12	101
12	104
12	105
12	106
12	107
12	108
12	109
12	110
12	112
12	113
12	114
12	115
12	116
12	117
12	118
12	119
12	121
12	127
12	128
12	129
12	132
12	135
12	136
12	138
12	139
12	142
12	143
12	145
12	148
12	150
12	151
12	152
12	153
12	154
12	155
12	158
12	161
12	163
12	165
12	167
12	168
12	169
12	170
12	171
12	172
12	174
12	175
12	176
12	177
16	15
18	61
18	65
18	70
18	85
18	178
20	123
20	178
21	70
23	61
23	65
23	70
23	85
23	94
23	136
23	148
24	83
24	120
25	61
25	65
25	83
25	85
25	118
25	123
26	94
27	120
28	164
29	63
29	164
30	178
31	62
31	102
31	103
31	105
31	110
31	147
31	157
31	171
32	53
33	147
34	19
35	115
36	99
37	110
37	149
38	102
38	105
38	171
39	79
39	105
39	140
39	148
39	178
40	67
41	63
42	151
49	135
53	10
53	60
53	96
53	155
54	72
54	107
56	59
56	85
60	85
61	85
62	59
65	85
66	108
69	179
69	188
71	73
76	182
77	121
80	139
80	142
88	179
88	187
88	188
90	171
92	140
94	85
96	31
96	191
99	24
99	36
99	72
101	140
103	59
107	72
108	66
111	140
114	114
115	72
115	83
121	1
121	0
121	77
124	125
132	133
133	132
130	131
134	135
135	168
137	136
139	142
140	39
140	92
140	101
145	10
145	58
145	109
145	112
145	126
145	162
145	181
146	17
146	169
151	5
154	135
154	168
155	63
159	161
160	161
161	159
164	10
164	63
164	88
164	179
164	188
166	167
167	0
167	166
168	135
173	174
179	88
179	164
179	187
179	188
180	66
180	101
180	108
181	183
182	156
184	185
185	72
185	89
185	97
185	107
186	141
187	38
187	88
188	88
188	164
188	187
189	63
189	88
189	126
189	164
189	179
190	98
190	155
193	121
193	193
194	194
194	191
194	192
191	59
191	93
191	95
191	110
191	148
191	149
191	157
191	172
191	192
192	59
192	95
192	110
192	148
192	149
192	157
192	191
195	195
195	315
195	369
195	397
196	201
196	215
196	220
196	224
196	227
196	237
196	241
196	262
196	263
196	266
196	267
196	268
196	269
196	272
196	273
196	276
196	277
196	278
196	279
196	280
196	281
196	282
196	283
196	284
196	285
196	286
196	287
196	288
196	289
196	291
196	292
196	293
196	294
196	295
196	296
196	297
196	299
196	300
196	302
196	303
196	306
196	308
196	309
196	310
196	311
196	312
196	313
196	314
196	315
196	316
196	317
196	318
196	319
196	320
196	322
