163	402
163	659
163	1696
163	1274
163	1286
163	1544
163	1905
163	1611
163	141
163	1807
163	1110
163	174
163	1792
163	1675
163	1334
163	813
163	1799
163	1943
163	2077
163	765
163	769
163	781
163	940
163	942
163	1590
163	1734
163	1872
163	390
163	1717
163	1030
163	606
163	800
163	1575
163	546
163	1070
163	309
163	935
163	1205
163	1571
163	1971
163	1127
163	530
163	856
163	910
163	191
163	1253
163	1728
163	1729
163	1206
163	1136
163	1457
163	1225
163	1689
163	1498
163	563
163	717
163	1890
163	188
163	982
163	1130
163	55
163	346
163	1379
163	1380
163	1207
163	961
163	42
163	624
163	1573
163	145
163	743
163	744
163	1139
163	1572
163	1303
163	1305
163	129
163	415
163	1224
163	219
163	727
163	448
163	237
163	22
163	1218
163	1069
163	1178
163	966
163	1219
163	757
163	1685
163	1691
163	1850
163	1159
163	1410
163	380
163	1536
163	1650
163	1558
163	1362
163	1784
163	1831
163	1065
163	290
163	1277
163	395
163	1098
163	1404
163	1099
163	1715
163	1113
163	714
163	602
163	1530
163	1257
163	689
163	1060
163	2039
163	1594
163	2116
163	1775
163	422
163	266
163	658
163	1333
163	1153
163	1515
163	1114
163	523
163	1106
163	1467
163	793
163	189
402	403
402	681
402	219
402	538
659	695
659	397
659	11
659	624
659	625
1696	1114
1696	1769
1696	1334
1696	1943
1696	1872
1696	1971
1696	1771
1274	427
1274	343
1274	1303
1274	1305
1286	1136
1544	566
1544	1206
1905	55
1905	1834
1611	1153
1611	100
1611	1379
1611	1380
141	1184
141	188
1110	1016
1110	793
1110	1728
1110	1729
174	501
174	503
1792	582
1792	430
1792	2067
1675	1153
1334	793
1334	1130
813	1523
1799	727
1799	1424
1943	1936
2077	2030
2077	743
2077	744
769	764
781	846
781	1184
781	1533
940	934
942	1153
1590	910
1590	965
1734	1592
1734	1249
1734	793
1734	1715
1872	1257
1872	1771
390	145
1717	1441
1717	1380
1717	941
1030	1136
1030	1946
1030	1796
606	537
800	1136
1575	1136
1575	1305
1070	1016
1070	793
1070	1153
935	1136
1205	1016
1205	793
1205	1153
1571	343
1571	1216
1571	1218
1971	995
1127	793
1127	1153
1127	728
1127	938
530	343
856	1016
856	793
856	1153
910	523
910	565
910	1589
910	1673
910	1131
910	1432
910	1140
910	1253
910	982
910	1573
910	1311
910	964
910	966
910	764
910	811
910	1221
910	981
910	1481
910	902
910	1117
191	294
191	448
191	22
191	395
1253	965
1253	1131
1253	1311
1253	811
1728	129
1728	168
1728	1536
1728	1474
1728	1249
1728	1775
1729	1016
1206	789
1136	1740
1136	1063
1136	1142
1136	1018
1136	727
1136	1558
1136	1516
1136	1060
1136	1594
1136	1333
1136	1523
1457	569
1457	826
1457	828
1457	1462
1457	1237
1225	1117
1225	1333
1689	219
1689	538
1689	1738
1689	38
1498	1534
1498	582
1498	1163
1498	2158
1498	1049
1498	1071
1498	1351
1498	1483
1498	289
563	247
563	219
563	37
563	38
563	500
717	1877
717	1122
717	523
717	188
1890	1060
1890	2039
188	129
188	144
188	721
188	755
188	42
188	415
188	757
188	380
188	139
188	120
188	262
188	523
188	189
982	247
1130	959
55	361
55	1832
55	844
55	1784
346	132
346	143
346	337
346	363
1380	793
1380	1113
1207	430
1207	378
1207	1333
1207	900
961	523
961	1515
42	793
42	189
624	112
624	11
624	700
624	572
1573	1673
1573	1432
1573	636
1573	764
1573	1481
145	1646
145	1224
145	1218
145	1530
743	2030
743	65
743	744
744	2030
744	65
1139	793
1139	780
1139	1572
1139	1018
1139	1598
1572	1598
1303	343
1305	1016
1305	1740
1305	1065
1305	1098
1305	728
1305	1106
129	15
129	1973
129	1409
129	2165
129	538
129	22
129	1204
415	523
415	995
415	789
415	2103
415	1737
415	1832
415	1836
415	209
415	1790
415	712
1224	1333
219	1325
219	1738
219	38
219	846
219	757
219	1404
219	712
727	1016
237	329
237	1060
22	1790
1218	1035
1218	1299
1218	1424
1218	714
1218	1670
1218	833
1218	1516
1218	1530
1069	793
1069	1096
1069	1685
1069	1455
1069	422
1178	995
1178	854
1178	956
1178	1476
1178	1736
1178	1737
1178	1688
1178	1690
1178	1230
1178	1231
1178	1232
1178	1362
1178	1034
1178	1099
966	964
966	965
966	1673
966	1131
966	1140
966	1481
966	902
1219	1153
757	846
757	755
757	1965
757	2058
1685	1455
1685	422
1691	793
1691	422
1159	1485
1410	1153
380	1737
380	1784
380	1473
380	1474
380	1257
380	934
1536	207
1536	1518
1650	1466
1362	1184
1784	1184
1784	844
1831	1832
1831	1836
1065	1153
1065	1106
1065	1063
1065	1279
290	1911
290	1839
1277	1533
1277	2152
1277	1476
395	189
1098	343
1098	1911
1404	755
1404	1143
1715	793
1715	1386
1113	1153
714	2089
714	1035
714	1299
714	833
602	1114
1530	2089
1530	1424
1257	1719
1257	2087
1257	1153
689	1826
689	1580
689	967
1060	965
1060	1523
1060	2039
2116	1775
2116	2125
1775	1771
1775	2082
1775	1793
1775	1795
266	262
